Country Name,Country Code,Indicator Name,Indicator Code,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Congo, Rep.",COG,Agricultural land (sq. km),AG.LND.AGRI.K2,105440.0,105400.0,105400.0,105400.0,105400.0,105450.0,105470.0,105500.0,105500.0,105500.0,105630.0,105760.0,105960.0,106020.0,106270.0,106270.0,106270.0,106270.0,106280.0,106310.0,106330.0,106390.0,106780.0,,
Colombia,COL,Agricultural land (sq. km),AG.LND.AGRI.K2,456680.0,448590.0,417450.0,416070.0,420510.0,423910.0,425570.0,421740.0,424360.0,426140.0,425400.0,425030.0,417210.0,426176.0,448156.0,448000.0,447844.0,447688.0,434870.0,440480.0,443540.0,440522.78,427180.0,,
Comoros,COM,Agricultural land (sq. km),AG.LND.AGRI.K2,1270.0,1280.0,1300.0,1310.0,1320.0,1330.0,1330.0,1330.0,1330.0,1330.0,1330.0,1330.0,1330.0,1330.0,1330.0,1330.0,1330.0,1330.0,1330.0,1330.0,1330.0,1330.0,1330.0,,
Cabo Verde,CPV,Agricultural land (sq. km),AG.LND.AGRI.K2,720.0,720.0,740.0,750.0,750.0,760.0,760.0,760.0,760.0,780.0,780.0,780.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,,
Costa Rica,CRI,Agricultural land (sq. km),AG.LND.AGRI.K2,18880.0,18400.0,18330.0,18260.0,18290.0,18220.0,18050.0,18150.0,18000.0,17930.0,18160.0,18190.0,18190.0,18120.0,18010.0,17850.0,17915.0,17770.0,17810.0,17825.0,17760.0,17860.0,18110.0,,
Cuba,CUB,Agricultural land (sq. km),AG.LND.AGRI.K2,66600.0,65540.0,66560.0,66540.0,66380.0,65280.0,66370.0,66300.0,66200.0,65670.0,65138.0,64612.0,64078.0,64056.0,63423.0,62788.8,62403.0,62267.0,63000.0,63000.0,64010.0,64010.0,64010.0,,
Curacao,CUW,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Agricultural land (sq. km),AG.LND.AGRI.K2,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,,
Cyprus,CYP,Agricultural land (sq. km),AG.LND.AGRI.K2,1442.0,1415.0,1400.0,1400.0,1540.0,1560.0,1670.0,1570.0,1472.0,1156.0,1276.0,1145.0,1163.0,1169.0,1088.3,1089.8,1266.8,1093.9,1214.2,1324.469,1253.284,1276.493,1231.349,,
Czechia,CZE,Agricultural land (sq. km),AG.LND.AGRI.K2,42820.0,42800.0,42780.0,36520.6,36684.2,36313.9,36054.9,35659.5,35967.0,35716.1,35458.7,35239.2,35040.4,35258.9,35210.0,35160.0,34940.0,34880.0,35210.0,35230.0,35236.59,35238.71,35297.97,,
Germany,DEU,Agricultural land (sq. km),AG.LND.AGRI.K2,171520.0,170680.0,170340.0,169670.0,170010.0,170130.0,170310.0,169460.0,169500.0,169210.0,168860.0,167000.0,167190.0,166640.0,166970.0,167250.0,167310.0,166590.0,166870.0,166450.0,166660.0,165950.0,165910.0,,
Djibouti,DJI,Agricultural land (sq. km),AG.LND.AGRI.K2,15516.0,16016.0,16816.0,17016.0,17017.0,17017.0,17017.0,17020.0,17022.0,17019.0,17020.0,17023.0,17028.0,17028.0,17028.0,17028.0,17028.0,17028.0,17028.0,17028.0,17029.0,17039.0,17039.0,,
Dominica,DMA,Agricultural land (sq. km),AG.LND.AGRI.K2,190.0,210.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,230.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,,
Denmark,DNK,Agricultural land (sq. km),AG.LND.AGRI.K2,26440.0,26470.0,26760.0,26650.0,26580.0,26460.0,27070.0,27100.0,26630.0,26680.0,26340.0,26260.0,26900.0,26240.0,26280.0,26526.31,26338.99,26251.0,26313.0,26325.0,26259.65,26199.87,26180.0,,
Dominican Republic,DOM,Agricultural land (sq. km),AG.LND.AGRI.K2,24670.0,25150.0,25150.0,25150.0,24350.0,24170.0,24170.0,24170.0,24170.0,23970.0,23970.0,23970.0,23970.0,23520.0,23520.0,23520.0,24290.0,24290.0,24290.0,24290.0,24290.0,24290.0,24290.0,,
Algeria,DZA,Agricultural land (sq. km),AG.LND.AGRI.K2,397310.0,400210.0,401090.0,398550.0,399057.0,411450.0,412110.0,411810.0,412520.0,413090.0,413800.0,413740.0,413880.0,413981.9,414316.35,414310.0,414564.0,413602.0,413351.408,413388.496,413160.71,413160.71,413160.71,,
Ecuador,ECU,Agricultural land (sq. km),AG.LND.AGRI.K2,80750.0,80660.0,77850.0,74900.0,72500.0,75270.0,75000.0,74440.0,74120.0,74450.0,75344.0,74977.0,73461.0,75069.0,75130.0,54750.0,57890.0,55160.0,55900.0,54480.0,53300.0,54200.0,54700.0,,
"Egypt, Arab Rep.",EGY,Agricultural land (sq. km),AG.LND.AGRI.K2,34830.0,32910.0,33380.0,34240.0,34090.0,34780.0,35230.0,35330.0,35380.0,35420.0,36890.0,36710.0,36200.0,36960.0,37309.7,37151.9,37898.771,37337.654,38369.688,38630.0,39220.0,39710.0,40310.0,,
Eritrea,ERI,Agricultural land (sq. km),AG.LND.AGRI.K2,74670.0,75300.0,75320.0,75320.0,75670.0,75000.0,75220.0,75720.0,75720.0,75720.0,75920.0,75920.0,75920.0,75920.0,75920.0,75920.0,75920.0,75920.0,75920.0,75920.0,75920.0,75920.0,75920.0,,
Spain,ESP,Agricultural land (sq. km),AG.LND.AGRI.K2,297780.0,297660.0,295200.0,294190.0,291530.0,290710.0,291640.0,286130.0,280040.0,281420.0,279700.0,275450.0,270140.0,269420.0,267332.0,265780.0,265765.0,262657.0,262955.3,261833.239,262066.906,261426.381,262284.464,,
Estonia,EST,Agricultural land (sq. km),AG.LND.AGRI.K2,10010.0,9860.0,8900.0,6982.0,8287.0,7704.0,8819.0,8985.0,9146.0,9068.0,9318.0,9488.0,9460.0,9559.0,9650.0,9740.0,9930.0,10030.0,9820.0,9850.0,9884.0,9850.0,9870.0,,
Ethiopia,ETH,Agricultural land (sq. km),AG.LND.AGRI.K2,305570.0,305340.0,305590.0,304980.0,316070.0,331010.0,335910.0,342190.0,350770.0,345130.0,349850.0,356830.0,363252.0,364880.0,366990.0,369100.0,371210.0,373320.0,375401.0,379030.0,381900.0,384761.0,385950.0,,
Finland,FIN,Agricultural land (sq. km),AG.LND.AGRI.K2,22014.0,22180.0,22220.0,22360.0,22460.0,22530.0,22738.0,23008.0,22949.0,22964.0,22965.0,22919.0,22866.0,22851.0,22585.0,22671.0,22734.0,22750.0,22700.0,22720.0,22740.0,22700.0,22680.0,,
Fiji,FJI,Agricultural land (sq. km),AG.LND.AGRI.K2,3776.0,3718.0,3660.0,3602.0,3544.0,3486.0,3428.0,3370.0,3312.0,3254.0,3198.0,3191.0,3184.0,3177.0,3170.0,3163.0,3156.0,3149.0,3142.0,3135.0,3128.0,3116.0,3116.0,,
France,FRA,Agricultural land (sq. km),AG.LND.AGRI.K2,299291.0,298074.0,297133.0,296107.0,295346.0,294584.0,293904.0,293127.0,292061.0,291101.0,290199.0,289263.0,288786.0,288448.0,287737.0,287665.0,287269.0,287180.21,286974.99,286601.0,286211.86,285537.54,285537.54,,
Faroe Islands,FRO,Agricultural land (sq. km),AG.LND.AGRI.K2,964.93,964.93,964.93,965.39,965.39,965.39,965.39,965.39,965.39,965.39,964.1,963.95,964.03,964.03,964.03,964.18,964.18,963.5,963.5,963.35,963.35,960.7,960.7,,
"Micronesia, Fed. Sts.",FSM,Agricultural land (sq. km),AG.LND.AGRI.K2,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,,
Gabon,GAB,Agricultural land (sq. km),AG.LND.AGRI.K2,20608.38,20670.0,20720.59,20771.18,20821.77,20872.36,20922.95,20973.54,21024.13,21074.72,21125.31,21175.9,21294.72,21413.54,21532.36,21532.36,21532.36,21532.36,21532.36,21532.36,21532.36,21532.36,21532.36,,
United Kingdom,GBR,Agricultural land (sq. km),AG.LND.AGRI.K2,172190.0,169640.0,169530.0,169760.0,169560.0,170510.0,169560.0,178380.0,176470.0,176840.0,173250.0,172240.0,171640.0,171820.0,172502.0,172320.0,171380.0,173499.818,174661.525,173508.616,175212.961,172592.981,172151.41,,
Georgia,GEO,Agricultural land (sq. km),AG.LND.AGRI.K2,29990.0,30000.0,30030.0,30040.0,30060.0,24920.0,25200.0,25180.0,25170.0,25140.0,24980.0,24600.0,24424.0,24350.0,24861.0,24160.0,24181.0,23940.0,23848.0,23742.0,23726.0,23779.0,23799.0,,
Ghana,GHA,Agricultural land (sq. km),AG.LND.AGRI.K2,130595.504,127655.201,128980.308,130504.795,125911.292,118695.739,121195.796,120437.923,124722.52,120047.607,123104.653,124004.38,123078.457,123503.384,124630.761,123746.548,124155.145,123579.422,120839.639,122175.416,124799.743,126037.4,126037.4,,
Gibraltar,GIB,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Agricultural land (sq. km),AG.LND.AGRI.K2,140780.0,140790.0,140800.0,140910.0,141120.0,141230.0,141210.0,141300.0,141800.0,142400.0,142500.0,143000.0,143000.0,144000.0,145000.0,145330.0,145450.0,145650.0,145950.0,146220.0,146300.0,146350.0,146380.0,,
"Gambia, The",GMB,Agricultural land (sq. km),AG.LND.AGRI.K2,5670.0,5060.0,4840.0,4910.0,4710.0,4780.0,4850.0,4960.0,4960.0,5660.0,6220.0,6440.0,6440.0,6440.0,6440.0,6440.0,6440.0,6440.0,6340.0,6340.0,6340.0,6340.0,6340.0,,
Guinea-Bissau,GNB,Agricultural land (sq. km),AG.LND.AGRI.K2,6546.75,6631.2,6715.65,6800.1,6884.55,6969.0,7053.45,7137.9,7222.35,7306.8,7391.25,7475.7,7560.14,7644.58,7729.02,7813.46,7897.9,7982.3,8066.7,8151.1,8151.1,8151.1,8151.1,,
Equatorial Guinea,GNQ,Agricultural land (sq. km),AG.LND.AGRI.K2,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1029.8,1031.1,1032.4,1033.7,1035.0,1036.3,1037.6,1038.9,1040.2,1041.5,1042.8,1044.1,1045.4,1046.7,1048.0,1049.2,1049.2,,
Greece,GRC,Agricultural land (sq. km),AG.LND.AGRI.K2,86700.0,85290.0,84380.0,83430.0,82520.0,80800.0,80050.0,78630.0,77530.0,76570.0,75600.0,74890.0,73960.0,72830.0,71530.0,62010.0,61990.0,61360.0,60535.408,59436.904,58671.88,58671.88,58671.88,,
Grenada,GRD,Agricultural land (sq. km),AG.LND.AGRI.K2,120.0,120.0,130.0,130.0,120.0,120.0,90.0,90.0,90.0,90.0,100.0,100.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,
Greenland,GRL,Agricultural land (sq. km),AG.LND.AGRI.K2,2395.0,2398.0,2401.0,2404.0,2407.0,2410.0,2413.0,2416.0,2419.0,2422.0,2425.0,2428.0,2431.0,2434.0,2430.7,2430.8,2431.0,2431.1,2431.1,2431.1,2431.1,2431.1,2431.1,,
Guatemala,GTM,Agricultural land (sq. km),AG.LND.AGRI.K2,46992.9,47617.2,48241.5,48865.8,49490.0,47230.0,45620.0,43154.512,44480.0,44340.0,43696.0,43172.0,42948.0,42624.0,42230.0,42849.0,44640.0,44938.0,45236.0,45534.0,45832.0,46120.0,46120.0,,
Guam,GUM,Agricultural land (sq. km),AG.LND.AGRI.K2,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,190.0,190.0,180.0,180.0,180.0,180.0,180.0,180.0,170.0,170.0,170.0,160.0,160.0,160.0,160.0,,
Guyana,GUY,Agricultural land (sq. km),AG.LND.AGRI.K2,10278.0,10306.667,10345.333,10364.0,10382.667,10401.333,10420.0,10420.0,10420.0,10420.0,10420.0,10420.0,10420.0,10420.0,10420.0,10420.0,10420.0,10420.0,10420.0,10420.0,10420.0,10420.0,10430.0,,
"Hong Kong SAR, China",HKG,Agricultural land (sq. km),AG.LND.AGRI.K2,70.0,70.0,70.0,70.0,70.0,70.0,70.0,60.0,60.0,60.0,60.0,55.0,55.0,51.0,51.0,51.0,51.0,50.0,51.0,50.0,50.0,40.0,40.0,,
Honduras,HND,Agricultural land (sq. km),AG.LND.AGRI.K2,33370.0,29350.0,29360.0,30280.0,31530.0,31400.0,31500.0,31600.0,31600.0,31840.0,31980.0,32680.0,33110.0,33580.0,33700.0,33750.0,33750.0,34240.0,34880.0,35090.0,35090.0,35380.0,35760.0,,
Croatia,HRV,Agricultural land (sq. km),AG.LND.AGRI.K2,20320.0,11690.0,11780.0,11810.0,11960.0,11760.0,12110.0,12300.0,12020.0,12891.0,12996.0,13338.0,13261.0,13310.0,15673.0,15085.0,15372.0,15460.0,14970.0,14840.0,15040.0,15050.0,14760.0,,
Haiti,HTI,Agricultural land (sq. km),AG.LND.AGRI.K2,16900.0,16900.0,16700.0,16700.0,16700.0,16700.0,17700.0,17700.0,17700.0,17700.0,18163.3,19840.0,20090.0,20240.0,20680.0,20680.0,20680.0,20680.0,20100.0,19950.0,17900.0,17900.0,17950.0,,
Hungary,HUN,Agricultural land (sq. km),AG.LND.AGRI.K2,61860.0,58540.0,58650.0,58490.0,58650.0,58640.0,58630.0,58090.0,58070.0,57900.0,57830.0,53430.0,53370.0,53380.0,52570.0,52640.0,52640.0,52820.0,53030.0,52960.0,52780.0,49166.726,50436.886,,
Indonesia,IDN,Agricultural land (sq. km),AG.LND.AGRI.K2,458770.0,471770.0,486750.0,499500.0,511250.0,519000.0,521300.0,532600.0,542900.0,546200.0,553500.0,553800.0,564100.0,564400.0,569700.0,573000.0,578000.0,597000.0,633000.0,639000.0,641000.0,643000.0,646000.0,,
Isle of Man,IMN,Agricultural land (sq. km),AG.LND.AGRI.K2,434.0,438.0,442.0,454.0,457.7,458.0,461.1,423.6,421.2,442.8,434.2,433.8,426.1,384.0,388.0,389.0,404.0,407.0,402.0,403.0,403.0,398.0,392.0,,
India,IND,Agricultural land (sq. km),AG.LND.AGRI.K2,1810210.0,1809750.0,1804870.0,1805600.0,1802490.0,1803750.0,1801260.0,1799060.0,1796200.0,1797570.0,1800680.0,1795730.0,1796700.0,1796420.0,1796980.0,1797280.0,1796750.0,1795780.0,1792356.04,1791155.64,1790449.469,1785277.59,1785279.48,,
Ireland,IRL,Agricultural land (sq. km),AG.LND.AGRI.K2,43833.2,43961.6,44100.0,43730.0,43700.0,43050.0,43020.0,42600.0,42760.0,46290.0,45939.2,45680.0,45550.0,45330.0,44770.0,44660.0,44300.0,44610.0,44890.0,45160.0,45240.0,45120.0,43370.0,,
"Iran, Islamic Rep.",IRN,Agricultural land (sq. km),AG.LND.AGRI.K2,636870.0,628840.0,638230.0,640440.0,642650.0,644860.0,476310.0,478520.0,480730.0,466850.0,466862.0,465394.0,463926.0,462458.0,459540.0,459540.0,459540.0,459540.0,464350.0,469150.0,469883.333,470276.667,470670.0,,
