Country Name,Country Code,Indicator Name,Indicator Code,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Comoros,COM,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,,,
Cabo Verde,CPV,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,,,
Costa Rica,CRI,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2926.0,2926.0,2926.0,2926.0,2926.0,2926.0,2926.0,2926.0,2926.0,2926.0,2926.0,2926.0,2926.0,2926.0,2926.0,2926.0,2926.0,2926.0,2926.0,2926.0,2926.0,2926.0,,,
Cuba,CUB,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,,,
Curacao,CUW,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,,,
Czechia,CZE,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,677.0,677.0,677.0,677.0,677.0,677.0,677.0,677.0,677.0,677.0,677.0,677.0,677.0,677.0,677.0,677.0,677.0,677.0,677.0,677.0,677.0,677.0,,,
Germany,DEU,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,,,
Djibouti,DJI,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,,,
Dominica,DMA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0,,,
Denmark,DNK,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,,,
Dominican Republic,DOM,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1410.0,1410.0,1410.0,1410.0,1410.0,1410.0,1410.0,1410.0,1410.0,1410.0,1410.0,1410.0,1410.0,1410.0,1410.0,1410.0,1410.0,1410.0,1410.0,1410.0,1410.0,1410.0,,,
Algeria,DZA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,,,
Ecuador,ECU,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2274.0,2087.0,2274.0,2274.0,2274.0,2274.0,2274.0,2274.0,2274.0,2274.0,2274.0,2274.0,2274.0,2274.0,2274.0,2274.0,2274.0,2274.0,2274.0,2274.0,2274.0,2274.0,,,
"Egypt, Arab Rep.",EGY,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,,,
Eritrea,ERI,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,,,
Spain,ESP,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,,,
Estonia,EST,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,,,
Ethiopia,ETH,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,848.0,848.0,848.0,848.0,848.0,848.0,848.0,848.0,848.0,848.0,848.0,848.0,848.0,848.0,848.0,848.0,848.0,848.0,848.0,848.0,848.0,848.0,,,
Finland,FIN,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,,,
Fiji,FJI,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2592.0,2592.0,2592.0,2592.0,2592.0,2592.0,2592.0,2592.0,2592.0,2592.0,2592.0,2592.0,2592.0,2592.0,2592.0,2592.0,2592.0,2592.0,2592.0,2592.0,2592.0,2592.0,,,
France,FRA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,867.0,867.0,867.0,867.0,867.0,867.0,867.0,867.0,867.0,867.0,867.0,867.0,867.0,867.0,867.0,867.0,867.0,867.0,867.0,867.0,867.0,867.0,,,
Faroe Islands,FRO,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1831.0,1831.0,1831.0,1831.0,1831.0,1831.0,1831.0,1831.0,1831.0,1831.0,1831.0,1831.0,1831.0,1831.0,1831.0,1831.0,1831.0,1831.0,1831.0,1831.0,1831.0,1831.0,,,
United Kingdom,GBR,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1220.0,1220.0,1220.0,1220.0,1220.0,1220.0,1220.0,1220.0,1220.0,1220.0,1220.0,1220.0,1220.0,1220.0,1220.0,1220.0,1220.0,1220.0,1220.0,1220.0,1220.0,1220.0,,,
Georgia,GEO,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,,,
Ghana,GHA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,,,
Gibraltar,GIB,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,1651.0,,,
"Gambia, The",GMB,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,,,
Guinea-Bissau,GNB,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1577.0,1577.0,1577.0,1577.0,1577.0,1577.0,1577.0,1577.0,1577.0,1577.0,1577.0,1577.0,1577.0,1577.0,1577.0,1577.0,1577.0,1577.0,1577.0,1577.0,1577.0,1577.0,,,
Equatorial Guinea,GNQ,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2156.0,2156.0,2156.0,2156.0,2156.0,2156.0,2156.0,2156.0,2156.0,2156.0,2156.0,2156.0,2156.0,2156.0,2156.0,2156.0,2156.0,2156.0,2156.0,2156.0,2156.0,2156.0,,,
Greece,GRC,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,,,
Grenada,GRD,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2350.0,2350.0,2350.0,2350.0,2350.0,2350.0,2350.0,2350.0,2350.0,2350.0,2350.0,2350.0,2350.0,2350.0,2350.0,2350.0,2350.0,2350.0,2350.0,2350.0,2350.0,2350.0,,,
Greenland,GRL,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1996.0,1996.0,1996.0,1996.0,1996.0,1996.0,1996.0,1996.0,1996.0,1996.0,1996.0,1996.0,1996.0,1996.0,1996.0,1996.0,1996.0,1996.0,1996.0,1996.0,1996.0,1996.0,,,
Guam,GUM,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2387.0,2387.0,2387.0,2387.0,2387.0,2387.0,2387.0,2387.0,2387.0,2387.0,2387.0,2387.0,2387.0,2387.0,2387.0,2387.0,2387.0,2387.0,2387.0,2387.0,2387.0,2387.0,,,
"Hong Kong SAR, China",HKG,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1976.0,1976.0,1976.0,1976.0,1976.0,1976.0,1976.0,1976.0,1976.0,1976.0,1976.0,1976.0,1976.0,1976.0,1976.0,1976.0,1976.0,1976.0,1976.0,1976.0,1976.0,1976.0,,,
Croatia,HRV,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1113.0,1113.0,1113.0,1113.0,1113.0,1113.0,1113.0,1113.0,1113.0,1113.0,1113.0,1113.0,1113.0,1113.0,1113.0,1113.0,1113.0,1113.0,1113.0,1113.0,1113.0,1113.0,,,
Haiti,HTI,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,,,
Hungary,HUN,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,,,
Indonesia,IDN,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2702.0,2702.0,2702.0,2702.0,2702.0,2702.0,2702.0,2702.0,2702.0,2702.0,2702.0,2702.0,2702.0,2702.0,2702.0,2702.0,2702.0,2702.0,2702.0,2702.0,2702.0,2702.0,,,
Isle of Man,IMN,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083.0,1083.0,1083.0,1083.0,1083.0,1083.0,1083.0,1083.0,1083.0,1083.0,1083.0,1083.0,1083.0,1083.0,1083.0,1083.0,1083.0,1083.0,1083.0,1083.0,1083.0,1083.0,,,
Ireland,IRL,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,,,
"Iran, Islamic Rep.",IRN,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,,,
Iraq,IRQ,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,,,
Iceland,ISL,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,,,
Israel,ISR,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,,,
Italy,ITA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,832.0,832.0,832.0,832.0,832.0,832.0,832.0,832.0,832.0,832.0,832.0,832.0,832.0,832.0,832.0,832.0,832.0,832.0,832.0,832.0,832.0,832.0,,,
Jamaica,JAM,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2051.0,2051.0,2051.0,2051.0,2051.0,2051.0,2051.0,2051.0,2051.0,2051.0,2051.0,2051.0,2051.0,2051.0,2051.0,2051.0,2051.0,2051.0,2051.0,2051.0,2051.0,2051.0,,,
Jordan,JOR,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,,,
Japan,JPN,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0,,,
Kazakhstan,KAZ,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,,,
Kenya,KEN,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0,692.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,,,
Kyrgyz Republic,KGZ,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,,,
Cambodia,KHM,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,,,
Kiribati,KIR,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,,,,,,,,,,,,,,,,,,,,,,,
