Country Name,Country Code,Indicator Name,Indicator Code,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cayman Islands,CYM,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,,
Cyprus,CYP,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.545454545,4.545454545,4.437229437,4.220779221,4.437229437,4.545454545,4.653679654,4.437229437,3.841991342,3.441558442,3.939393939,3.235930736,3.235930736,3.084415584,2.954545455,2.922077922,2.857142857,2.858225108,2.753246753,2.845205628,2.962402597,2.807792208,2.791017316,,
Czechia,CZE,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.983564126,0.983564126,0.983564126,0.433803546,0.441309693,0.553844163,0.522003624,0.506407767,0.495533981,0.496116002,0.502589332,0.516509129,0.526997281,0.509517027,0.595700596,0.595700596,0.595777749,0.621681129,0.608729439,0.63463282,0.61327237,0.649092671,0.634007123,,
Germany,DEU,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.618946645,0.618999857,0.596159358,0.590494754,0.590579399,0.579178255,0.567725657,0.567790778,0.5678722,0.573674096,0.573707008,0.570903979,0.573789305,0.57382223,0.573263013,0.581828604,0.587628275,0.572475384,0.569596703,0.5695804,0.572426229,0.566701966,0.578150491,,
Djibouti,DJI,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.025884383,0.025884383,0.025884383,0.025884383,0.030198447,0.030198447,0.030198447,0.030198447,0.030198447,0.030198447,0.030198447,0.030198447,0.034512511,0.034512511,0.034512511,0.034512511,0.034512511,0.034512511,0.034512511,0.034512511,0.038826575,0.038826575,0.038826575,,
Dominica,DMA,Permanent cropland (% of land area),AG.LND.CROP.ZS,17.33333333,18.66666667,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,,
Denmark,DNK,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.2,0.2,0.2,0.175,0.2,0.175,0.175,0.15,0.175,0.125,0.15,0.125,0.1,0.15,0.635,0.690775,0.6812,0.725,0.725,0.775,0.58365,0.6663,0.675,,
Dominican Republic,DOM,Permanent cropland (% of land area),AG.LND.CROP.ZS,8.693852205,8.693852205,8.693852205,8.693852205,8.652452908,8.279859242,8.279859242,8.279859242,8.279859242,8.279859242,8.279859242,8.279859242,8.279859242,7.348375078,7.348375078,7.348375078,7.348375078,7.348375078,7.348375078,7.348375078,7.468809829,7.468809829,7.468809829,,
Algeria,DZA,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.217907916,0.222526388,0.243519444,0.276688471,0.311117082,0.337148471,0.357721666,0.381233888,0.386692082,0.382493471,0.380394166,0.381653749,0.38585236,0.387951666,0.394249582,0.407181304,0.419986892,0.42548707,0.425159159,0.418095418,0.411031678,0.411031678,0.411031678,,
Ecuador,ECU,Permanent cropland (% of land area),AG.LND.CROP.ZS,5.516186181,5.488001288,5.234337252,4.992752456,4.783378966,5.016910936,4.888065711,4.884039298,4.912224191,5.089386375,5.431631503,5.602351425,5.554437107,5.568529554,5.914801095,5.705427605,5.971170881,5.794008697,5.757770978,5.580608794,5.79803511,5.81011435,5.729586085,,
