Country Name,Country Code,Indicator Name,Indicator Code,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Gambia, The",GMB,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,249819.0,253785.0,254527.0,256858.0,257737.0,258476.0,259766.0,259613.0,,,,,,,,,,,,,,,,,
Grenada,GRD,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,12.0,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,GUM,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,5200.0,5200.0,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,2325.0,2300.0,2386.0,4242.0,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,92300.0,113306.0,114740.0,116175.0,117610.0,119044.0,120477.0,,,,,,,,,,,,,,,,,,
Indonesia,IDN,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,4334.5,4013.0,3748.0,4097.0,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMN,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,1944000.0,2091000.0,2238000.0,2385000.0,2532900.0,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,169123.0,159525.0,160920.0,162310.0,163700.0,169250.0,174800.0,,,,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,228000.0,228000.0,244448.0,257008.0,257098.0,249637.0,287365.0,298000.0,308422.0,,,,,,,,,,,,,,,,
Iraq,IRQ,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,49600.0,46078.0,72775.0,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,9051.0,9019.0,9019.0,10900.0,10789.0,10750.0,10928.0,11144.0,11403.0,11525.0,11432.0,,,,,,,,,,,,,,
Israel,ISR,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,23785.0,23500.0,23230.0,22950.0,22670.0,22395.0,22115.0,21850.0,21560.0,21280.0,,,,,,,,,,,,,,,
Italy,ITA,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,1620084.0,1643613.0,1695989.0,1754401.0,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,JOR,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,5440.0,5732.0,5770.0,5960.0,6149.0,6000.0,5520.0,5483.0,5357.0,5483.0,,,,,,,,,,,,,,,
Japan,JPN,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,2120000.0,2027674.0,2004284.0,1980894.0,1957504.0,1934114.0,1910724.0,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,54982.0,52084.0,50811.0,50154.0,46669.0,45791.0,44116.0,43715.0,40228.0,,,,,,,,,,,,,,,,
Kenya,KEN,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,12000.0,12200.0,12568.0,12844.0,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,25930.0,25512.0,25307.0,21921.0,22500.0,23100.0,23700.0,24531.0,24485.0,24445.0,,,,,,,,,,,,,,,
Cambodia,KHM,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,1855.0,2166.0,2602.0,3293.0,3310.0,3857.0,4166.0,4247.0,4475.0,4611.0,,,,,,,,,,,,,,,
Kiribati,KIR,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,155.0,145.0,141.0,137.0,133.0,129.0,125.0,82.0,22.0,22.0,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,176146.0,191631.0,201089.0,206371.0,211576.0,219664.0,227873.0,236707.0,243662.0,253531.0,,,,,,,,,,,,,,,
Kuwait,KWT,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,87.0,89.0,92.0,99.0,105.0,105.0,105.0,107.0,109.0,109.0,,,,,,,,,,,,,,,
Lao PDR,LAO,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,8256.0,,,,,,,,,,,,,,,,,,,,,,,,
