Country Name,Country Code,Indicator Name,Indicator Code,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cuba,CUB,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,98.1,113.09,111.69,114.29,115.44,119.4,96.47,82.96,91.75,93.74,95.78,86.07,90.24,93.89,97.38,97.45,99.48,103.07,103.84,95.37,96.43,75.07,69.06,71.39,
Curacao,CUW,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,142.51,138.7,137.46,143.22,137.79,141.11,126.39,118.35,115.88,112.16,107.7,107.23,111.8,105.46,99.46,97.77,103.15,99.08,104.0,102.36,106.12,106.19,111.12,108.71,
Czechia,CZE,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,112.53,106.97,109.71,99.15,90.94,107.84,101.04,93.28,99.83,101.51,96.86,88.97,96.0,85.84,93.01,101.46,97.07,101.47,94.94,92.9,92.92,96.91,97.45,97.66,
Germany,DEU,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,92.66,93.72,94.16,89.99,86.1,95.66,92.16,90.14,91.83,96.41,98.31,94.55,95.21,96.12,97.08,102.97,99.27,97.76,97.5,91.87,94.41,95.45,94.49,92.71,
Djibouti,DJI,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,100.08,113.84,114.95,115.72,114.62,98.6,110.31,88.46,115.22,116.87,117.81,118.04,119.69,123.38,121.62,102.73,83.93,113.34,126.72,131.71,136.62,139.83,135.35,133.0,
Dominica,DMA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,95.71,93.44,84.56,84.15,78.92,81.55,79.77,83.29,79.28,88.23,96.11,84.71,93.38,95.12,99.05,98.73,99.87,101.39,99.71,100.26,100.54,100.47,100.87,100.85,
Denmark,DNK,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,96.68,97.17,97.93,97.49,98.58,100.01,98.74,95.49,97.19,98.0,98.1,97.02,98.67,98.74,97.3,99.93,101.24,98.83,102.11,92.87,100.59,102.64,102.97,103.83,
Dominican Republic,DOM,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,52.6,56.66,65.19,66.47,66.57,63.74,67.16,74.64,76.32,70.68,77.02,79.21,84.85,84.87,90.84,96.53,99.41,104.06,106.29,113.77,117.07,112.34,114.96,127.89,
Algeria,DZA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,43.84,41.01,44.17,45.61,53.44,58.37,59.95,63.27,58.32,59.26,73.34,76.69,84.76,89.77,98.04,96.95,100.26,102.79,102.87,108.63,112.36,112.5,104.83,111.22,
Ecuador,ECU,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,78.16,69.77,80.15,75.49,80.16,82.79,81.33,84.07,88.01,91.59,97.02,99.5,99.14,95.51,93.7,101.57,103.22,95.2,95.69,94.03,97.95,96.47,101.69,98.86,
"Egypt, Arab Rep.",EGY,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,67.15,70.23,68.8,74.43,77.52,79.01,82.76,88.14,90.96,95.02,95.11,90.02,93.28,98.38,96.03,99.73,101.5,98.77,100.98,96.36,100.63,104.38,109.2,109.07,
Eritrea,ERI,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,88.16,75.73,82.76,69.3,77.64,79.71,100.23,99.62,111.66,78.84,93.64,95.24,101.02,102.06,100.5,100.19,99.2,100.6,103.34,103.86,104.62,104.93,105.5,106.08,
Spain,ESP,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,84.69,91.79,92.28,92.14,101.13,95.08,86.08,94.41,93.74,93.5,92.45,95.48,98.64,85.87,104.22,94.5,99.39,106.12,101.65,117.73,106.52,117.43,116.79,98.83,
Estonia,EST,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,70.86,77.71,75.05,71.25,69.62,72.74,78.04,74.47,84.54,81.41,83.0,79.04,83.75,89.2,92.45,97.32,111.23,91.45,99.56,84.71,106.79,107.74,98.2,105.65,
