Country Name,Country Code,Indicator Name,Indicator Code,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cabo Verde,CPV,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1162.0,794.8,637.3,148.5,379.2,385.2,243.2,218.0,158.8,233.8,230.8,220.0,177.8,196.2,182.3,34.3,276.5,178.0,0.1,22.7,23.2,15.7,16.3,11.5,
Costa Rica,CRI,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3676.8,3626.2,3549.6,3683.4,3171.4,3059.4,3189.1,3759.0,3538.2,3814.3,3790.7,3199.2,3418.9,3621.5,3283.3,4497.5,3831.6,4026.1,3731.0,4210.1,4052.4,3357.1,4672.8,3575.2,
Cuba,CUB,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2750.8,2528.4,2880.6,3123.2,3188.8,2921.5,2561.6,2782.8,2912.9,2674.2,2068.8,1937.2,2619.1,2803.2,2903.8,2813.7,2964.6,2939.3,2854.3,2876.5,2831.7,2572.3,2406.1,2354.2,
Curacao,CUW,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2156.4,931.4,2275.9,2394.4,2263.9,1677.9,1205.6,1219.7,1596.1,176.3,1823.8,1998.4,1954.4,2399.3,1688.0,291.0,2683.0,436.3,1802.7,1052.9,2656.3,2381.4,2063.5,2494.7,
Czechia,CZE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4346.6,3906.0,4508.6,4324.0,3940.8,5443.6,4741.6,4159.0,4522.0,5362.8,5073.9,4695.8,5592.6,4529.5,5309.3,6219.8,5880.6,6317.0,5497.5,5206.9,5653.2,6042.7,6113.0,5929.6,
Germany,DEU,Cereal yield (kg per hectare),AG.YLD.CREL.KG,6699.9,6452.9,7055.2,6251.5,5764.5,7355.3,6723.2,6486.6,6182.9,7118.8,7201.4,6685.2,6458.3,6964.9,7318.0,8050.3,7497.8,7182.1,7269.9,6178.9,6952.0,7133.3,6998.1,7126.1,
Djibouti,DJI,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1769.4,1833.3,1714.3,1666.7,1666.7,1658.7,1500.0,1666.7,1738.2,1780.6,1816.7,1848.3,1879.3,2000.0,2000.0,1986.4,2007.6,1998.2,1998.7,1998.2,2024.7,2039.3,1973.9,2061.7,
Dominica,DMA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1357.2,1357.3,1359.2,1364.1,1333.3,1377.5,1357.1,1404.7,1448.3,1437.7,1436.8,1416.7,1400.0,1666.7,1666.7,1623.5,1604.0,1597.7,1601.7,1609.0,1630.0,1644.5,1655.5,1666.5,
Denmark,DNK,Cereal yield (kg per hectare),AG.YLD.CREL.KG,5862.1,6216.0,6126.6,5761.8,6096.6,6013.1,6153.4,5778.4,5675.8,6017.4,6779.0,5875.9,5886.5,6309.7,6316.6,6752.1,6884.7,6222.0,6916.5,4888.8,6928.9,6926.3,6355.0,7241.4,
Dominican Republic,DOM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3983.1,4159.3,4304.8,4343.4,4000.8,3824.8,3808.6,4262.9,4368.1,4468.8,3954.3,4436.0,4605.6,3747.7,4031.5,4965.6,5109.8,5172.1,5174.7,5040.8,5087.2,5130.0,5232.0,5223.6,
